"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 15 Biosets for SARS day4 post-infection vs control Lung tissue experiments from twelve independent studies (GSE23955, GSE36969, GSE40824, GSE40827, GSE49262, GSE50000, GSE50878, GSE51386, GSE51387, GSE64660, GSE64661, GSE68820) and four strains (SARS-CoV GZ02, SARS-CoV HC-SZ-6103, SARS-CoV Urbani, SARS-CoV MA15). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata.



The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day4 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option to use the directional values and rank."				
				
Gene	Specificity	Abs Score Sum	Score Sum	Score Ave
Orm2	9 out of 15	727.9078948	727.9078948	48.52719299
Iqgap3	13 out of 15	875.978575	727.6966422	48.51310948
Sgol2	13 out of 15	878.1531043	723.6790908	48.24527272
CXCL13	11 out of 15	1003.311693	723.0747507	48.20498338
Fam83d	11 out of 15	719.0010956	719.0010956	47.93340637
Sirpb1a	11 out of 15	718.8460353	718.8460353	47.92306902
Hbegf	13 out of 15	736.4896089	714.1630472	47.61086982
Sirpb1b	11 out of 15	713.2196401	713.2196402	47.54797601
Fcgr4	9 out of 15	712.1296531	712.1296531	47.47531021
Areg	9 out of 15	708.7281681	708.7281681	47.24854454
Cenpp	10 out of 15	708.2894514	708.2894514	47.21929676
Ncapg2	11 out of 15	708.1915606	708.1915606	47.21277071
Brca1	10 out of 15	706.8217764	706.8217764	47.12145176
Mefv	9 out of 15	705.6971474	705.6971474	47.04647649
Brip1	11 out of 15	704.0582839	704.0582839	46.93721893
Cxcl1	8 out of 15	703.8330807	703.8330807	46.92220538
Pole	10 out of 15	703.3607653	703.3607653	46.89071769
Has1	11 out of 15	723.80617	699.2193515	46.61462343
Psrc1	11 out of 15	726.7434723	698.4689264	46.5645951
Dck	11 out of 15	697.1331381	697.1331381	46.47554254
Cngb3	11 out of 15	750.26145	696.3686815	46.42457876
Mxd3	10 out of 15	695.360628	695.360628	46.3573752
Gins2	11 out of 15	736.6547965	692.4365529	46.16243686
Kif22	9 out of 15	691.7304654	691.7304654	46.11536436
Gpr84	9 out of 15	689.8378152	689.8378152	45.98918768
Lilrb4	10 out of 15	804.9678337	689.7564784	45.98376523
Chtf18	12 out of 15	709.3610226	688.7901395	45.91934263
Cmpk2	10 out of 15	687.3548186	687.3548186	45.82365457
Kif20b	11 out of 15	686.4862761	686.4862761	45.76575174
Rad51ap1	9 out of 15	685.394524	685.394524	45.69296827
